id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references
4679476,BRY,V,BRY,PreservedSpecimen,BRY:V:0105911,BRYV0105911,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"E. Neese","S. White",2797,1977-05-05,1977,5,5,125,,1977-5-5,,"Steep walled canyon, sandy roadside, Moenkopi Formation.",,,,,,,,,,,,,0,,,,,U.S.A.,Utah,Garfield,,"SC under the ledges, 15 mi S of U-95 & U-276, on U-95.",,0,,37.90177,-110.37117,,0,"37.90177 N 110.37117 W ± 6762 m <source: convert from TRS> /// T33S R14E .","May R. Carr",,,Verified,"section centroid",1219,,,,,"4000 ft.",,English,,"2022-01-01 00:00:00",BRY01.114548,106,urn:uuid:a1574ff1-cd14-434c-9999-49e29b01e027,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=4679476
4679478,BRY,V,BRY,PreservedSpecimen,BRY:V:0105910,BRYV0105910,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"D. E. Bright",,99,1961-04-30,1961,4,30,120,,1961-4-30,,"In gravel pit along road.",,,,,,,,,,,,,0,,,,,U.S.A.,Utah,Grand,,"Along Colorado River 2 miles NE of junction of Utah highway 128 and U.S. 160.",,0,,37.90186,-109.50058,,0,"37.90186 N 109.50058 W ± 6762 m <source: convert from TRS> /// T25S R22E .","May R. Carr",,,Verified,"section centroid",,,,,,,,English,,"2022-01-01 00:00:00",BRY01.114550,106,urn:uuid:b8579c24-4bc2-454a-8d4b-9de34a8f898c,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=4679478
4679482,BRY,V,BRY,PreservedSpecimen,BRY:V:0105909,BRYV0105909,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"J. S. Tuhy",,3908,2008-04-26,2008,4,26,117,,2008-4-26,,"Brushy Basin Member, Morrison Formation. Atriplex community.",,,,,,,,,,,,,0,,,,,U.S.A.,Utah,Grand,,"Near head of Agate Wash, long The Poison Strip, about 20 mi N of Moab.",,0,,38.853,-109.48733,,,"38.853 N 109.48733 W <source: from label> /// T22S R22E S33 .","May R. Carr",,,Verified,,1463,,,,,"~ 4800 ft.",,English,,"2022-01-01 00:00:00",BRY01.114554,106,urn:uuid:794ba4ff-e58d-452c-823c-0ff1050c4114,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=4679482
4679485,BRY,V,BRY,PreservedSpecimen,BRY:V:0105908,BRYV0105908,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"J. S. Tuhy",,3902,2008-04-14,2008,4,14,105,,2008-4-14,,"Brushy Basin Member, Morrison Formation. Atriplex community.",,,,,,,,,,,,,0,,,,,U.S.A.,Utah,Grand,,"Near head of Agate Wash, along The Poison Strip, about 20 mi N of Moab.",,0,,38.853,-109.48733,,,"38.853 N 109.48733 W <source: from label> /// T22S R22E S33 .","May R. Carr",,,Verified,"section centroid",1469,,,,,"~ 4820 ft.",,English,,"2022-01-01 00:00:00",BRY01.114557,106,urn:uuid:271cdfa1-7ba1-462f-8601-fd6a88bcd736,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=4679485
4679486,BRY,V,BRY,PreservedSpecimen,BRY:V:0105907,BRYV0105907,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"S. L. Welsh",,9664,1970-04-19,1970,4,19,109,,1970-4-19,,,,,,,,,,,,,,,0,,,,,U.S.A.,Utah,Wayne,,"Flint Trail, Maze overlook road.",,0,,,,,,,,,,,,1829,,,,,"6000 ft.",,English,,"2022-01-01 00:00:00",BRY01.114558,106,urn:uuid:171ded25-1ede-4552-9cea-0f398b346328,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=4679486
4679488,BRY,V,BRY,PreservedSpecimen,BRY:V:0105924,BRYV0105924,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"John Anderson",,87-64,1987-06-08,1987,6,8,159,,1987-6-8,,,,,,,,,,,,"With Pinyon-Juniper.",,,0,,,,,U.S.A.,Colorado,"San Miguel",,"Klondyke Basin, about 3 mi S of Hwy 141.",,0,,,,,,,,,,,,,,,,,,,English,,"2022-01-01 00:00:00",BRY01.114560,106,urn:uuid:6e06f6f5-bc71-487b-9840-86250bbb6b59,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=4679488
4679490,BRY,V,BRY,PreservedSpecimen,BRY:V:0105922,BRYV0105922,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"D. Atwood",,12500,1987-05-06,1987,5,6,126,,1987-5-6,,"In gravelly boulders above Dolores River. Juniper-Hilaria-mixed shrub community.",,,,,,,,,,,,,0,,,,,U.S.A.,Colorado,"San Miguel",,"1.1 mi. E of Slickrock along Hwy 141.",,0,,38.03307,-108.8782,,0,"38.03307 N 108.8782 W ± 1127 m <source: convert from TRS> /// T44N R18W S32 .","May R. Carr",,,Verified,"section centroid",,,,,,,,English,,"2022-01-01 00:00:00",BRY01.114563,106,urn:uuid:a27fd13b-6762-4a08-ba2f-258d7f73e7db,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=4679490
4679492,BRY,V,BRY,PreservedSpecimen,BRY:V:0105921,BRYV0105921,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"D. Atwood","D. Trotter; B Thompson",9787,1984-05-25,1984,5,25,146,,1984-5-25,,"Pinyon-juniper community.",,,,,,,,,,,,,0,,,,,U.S.A.,Colorado,Mesa,,"4.9 mi SW of Colorado National Monument Headquarterd near Monument Trail area.",,0,,39.05537,-108.74144,,0,"39.05537 N 108.74144 W ± 1127 m <source: convert from TRS> /// T11S R102W S36 .","May R. Carr",,,Verified,"section centroid",,,,,,,,English,,"2022-01-01 00:00:00",BRY01.114565,106,urn:uuid:47832e65-6382-402b-837f-b5688f313de8,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=4679492
4679494,BRY,V,BRY,PreservedSpecimen,BRY:V:0105920,BRYV0105920,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"E. Neese",,13279,1983-05-14,1983,5,14,134,,1983-5-14,,"Siltstone of the Dakota and Morrison forms. Hilaria-shadscale community.",,,,,,,,,,,,,0,,,,,U.S.A.,Colorado,Mesa,,"Slopes SE of Hwy 340, Colorado River bridge, about 2 mi S of Fruita.",,0,,40.81275,-112.06324,,0,"40.81275 N 112.06324 W ± 285 m <source: convert from TRS> /// T1N R2W S29 NW/NW.","May R. Carr",,,Verified,"center of section 16th",1417,,,,,"4650 ft.",,English,,"2022-01-01 00:00:00",BRY01.114567,106,urn:uuid:3ede82e5-e765-4328-b866-f5eafe1c6333,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=4679494
4679499,BRY,V,BRY,PreservedSpecimen,BRY:V:0105919,BRYV0105919,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"Rupert C. Barneby",,17885,1983-05-19,1983,5,19,139,,1983-5-19,,"Steep bouldery clay banks.",,,,,,,,,,,,,0,,,,,U.S.A.,Colorado,Montezuma,,"Along McElmo Creek, 21 mi. downstream from Cortez.",,0,,,,,,,,,,,,,,,,,,,English,,"2022-01-01 00:00:00",BRY01.114572,106,urn:uuid:ad49cce6-31bf-47ec-a85c-ef47625a3c0e,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=4679499
4679502,BRY,V,BRY,PreservedSpecimen,BRY:V:0105918,BRYV0105918,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"W. A. Weber",,8685,1954-06-05,1954,6,5,156,,1954-6-5,,"Sandy soil of gullies.",,,,,,,,,,,,,0,,,,,U.S.A.,Colorado,Mesa,,"Rim road, Colorado National Monument, between headquarters and Glade Park road.",,0,,,,,,,,,,,,1951,,,,,"~ 6400 ft.",,English,,"2022-01-01 00:00:00",BRY01.114575,106,urn:uuid:a207ac20-8ba0-45f9-a77d-ec74582d4cfa,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=4679502
4679504,BRY,V,BRY,PreservedSpecimen,BRY:V:0105917,BRYV0105917,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"S. L. Welsh",,11000,1971-05-06,1971,5,6,126,,1971-5-6,,"On Morrison Formation. Pinyon-juniper-sagebrush community.",,,,,,,,,,,,,0,,,,,U.S.A.,Colorado,Montezuma,,"About 5 miles west of Naturita.",,0,,,,,,,,,,,,,,,,,,,English,,"2022-01-01 00:00:00",BRY01.114577,106,urn:uuid:a85143f2-54ee-4ccc-b53e-333565c0fad4,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=4679504
4679506,BRY,V,BRY,PreservedSpecimen,BRY:V:0105916,BRYV0105916,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"Rupert C. Barneby",,13064,1961-06-04,1961,6,4,155,,1961-6-4,,"Gullied clay banks under sandstone escarpment.",,,,,,,,,,,,,0,,,,,U.S.A.,Colorado,"San Miguel",,"Gypsum Gap.",,0,,,,,,,,,,,,1859,,,,,"6100 ft.",,English,,"2022-01-01 00:00:00",BRY01.114579,106,urn:uuid:88f692fa-e9e0-411d-84df-21f980f60aa5,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=4679506
4679545,BRY,V,BRY,PreservedSpecimen,BRY:V:0105915,BRYV0105915,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"J. M. Porter",,2273,1986-04-24,1986,4,24,114,,1986-4-24,,"Pinyon-Juniper woodland.",,,,,,,,,,,,,0,,,,,U.S.A.,Colorado,Mesa,,"Bureau of Land Management 2 mi E of the Utah State Line, 1/4 mi N of I-70.",,0,,,,,,,,,,,,,,,,,,,English,,"2022-01-01 00:00:00",BRY01.114625,106,urn:uuid:cd42bcf9-8627-47ab-bcd8-a80a204b3d29,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=4679545
5325529,RENO,V,,PreservedSpecimen,5e60be2b-7af2-433e-9bd8-9c3c69699978,2553,"NESH 64082","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,"R.C. Barneby","1988 [NY duplicate]",,"J.A. Alexander, Nov 1993: !, probably",,,,"N.D. Atwood",,12510,1987-05-06,1987,5,6,126,,,,"Shale outcrop in valley; Atriplex confertifolia-Ceratoides lanata-Hilaria jamesii community.",,,,,,,,,,,"Fertile, Fruit",,0,,,,,USA,Colorado,"San Miguel",,"Disappointment Valley, along Hwy 141, 5.2 miles ENE of Slickrock.",,0,,38.025644,-108.826545,WGS84,969,"TRS: T43N R18W sec 2",Mike,,GeoLocate,,,,,,,,,"Currently in collection",En,,"2013-11-26 00:00:00",,159,urn:uuid:5e60be2b-7af2-433e-9bd8-9c3c69699978,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=5325529
5325752,RENO,V,,PreservedSpecimen,dde55574-ec2d-48ab-b917-65035a8f8904,2776,"NESH 64075","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,collector,unknown,,,,,,"N.D. Atwood",,12500,1987-05-06,1987,5,6,126,,1987-5-6,,"Gravelly boulders; juniper-Hilaria-mixed shrub community.",,,,,,,,,,,Fruit,,0,,,,,USA,Colorado,"San Miguel",,"Along Hwy 141 above Dolores River, 1.1 miles E of Slickrock.",,0,,38.031803,-108.876858,WGS84,969,"TRS: T44N R18W sec 32",Mike,,GeoLocate,,,,,,,,,"Currently in collection",En,,"2013-11-26 00:00:00",,159,urn:uuid:dde55574-ec2d-48ab-b917-65035a8f8904,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=5325752
5325753,RENO,V,,PreservedSpecimen,2bdeb669-81ef-445c-b4cc-7cd09f7617cc,2777,"NESH 55568","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,collector,unknown,,,,,,"N.D. Atwood","B. Thompson",8803,1982-05-21,1982,5,21,141,,,,"Bare clay outcrop, S side of road; rabbitbrush-Artemisia nova community.",,,,,,,,,,,Fruit,,0,,,,,USA,Utah,"San Juan",,"On Black Ridge Road, 2.2 miles E from Hwy 160.",,0,,38.406874,-109.416796,WGS84,301,"TRS: T27S R22E sec 32 SW 1/4",Mike,,GeoLocate,,,,,,,,,"Currently in collection",En,,"2013-11-26 00:00:00",,159,urn:uuid:2bdeb669-81ef-445c-b4cc-7cd09f7617cc,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=5325753
5325754,RENO,V,,PreservedSpecimen,5c896286-dc58-4c37-b922-c8d280001aed,2778,"NESH 55065","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,collector,unknown,,,,,,"N.D. Atwood","B. Thompson",8803,1982-05-21,1982,5,21,141,,,,"Bare clay outcrop, S side of road; rabbitbrush-Artemisia nova community.",,,,,,,,,,,Fruit,,0,,,,,USA,Utah,"San Juan",,"On Black Ridge Road, 2.2 miles E from Hwy 160.",,0,,38.406874,-109.416796,WGS84,301,"TRS: T27S R22E sec 32 SW 1/4",Mike,,GeoLocate,,,,,,,,,"Currently in collection",En,,"2013-11-26 00:00:00",,159,urn:uuid:5c896286-dc58-4c37-b922-c8d280001aed,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=5325754
5334122,RENO,V,,PreservedSpecimen,86a0e40a-75b0-406d-a61e-2f1fa88b829c,11177,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,collector,unknown,,,,,,"J.S. Tuhy",,3902,2008-04-14,2008,4,14,105,,,,"Atriplex community.","Brushy Basin Member, Morrison Formation.",,,,,,,,,,,,,,,,,USA,Utah,Grand,,"Near head of Agate Wash, along The Poison Strip, ca 20 miles N of Moab.",,0,,38.853,-109.487333,,,"38° 51.18' N 109° 29.24' W; TRS: T22S R22E sec 33",collector,,,,,1470,,,,,"4820 ft.",,En,,"2014-06-05 00:00:00",,159,urn:uuid:86a0e40a-75b0-406d-a61e-2f1fa88b829c,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=5334122
5358080,UT,Botany,,PreservedSpecimen,073ce6c6-96ef-41a9-bdf0-9a157f945d03,UT0000368,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,"Assumed to be collector","Assumed to be collection year",,,,,,"J. S. Tuhy",,3908,2008-04-26,2008,4,26,117,,"26 Apr 2008",,"Brushy Basin Member, Morrison Formation. Atriplex community.",,,,,,,,,,,,,0,,,,,USA,Utah,Grand,,"Near head of Agate Wash, along The Poison Strip, ca. 20 mi N of Moab.",,0,,38.853,-109.48733,,,"38.853 N 109.48733 W ; TRS: T22S R22E sec 33",,,,,,1463,,,,,"ca. 4800 ft.",,,epj,"2015-01-06 12:31:47",,179,urn:uuid:073ce6c6-96ef-41a9-bdf0-9a157f945d03,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=5358080
5358081,UT,Botany,,PreservedSpecimen,24bdc9dd-fee4-44e7-b976-211805a4eb27,UT0000367,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,"Assumed to be collector","Assumed to be collection year",,,,,,"J. S. Tuhy",,3902,2008-04-14,2008,4,14,105,,"14 Apr 2008",,"Brushy Basin Member, Morrison Formation. Atriplex community.",,,,,,,,,,,,,0,,,,,USA,Utah,Grand,,"Near head of Agate Wash, along The Poison Strip, about 20 mi N of Moab.",,0,,38.853,-109.48733,,,"38.853 N 109.48733 W ; TRS: T22S R22E sec 33",,,,,,1469,,,,,"ca. 4820 ft.",,,epj,"2015-01-06 12:31:47",,179,urn:uuid:24bdc9dd-fee4-44e7-b976-211805a4eb27,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=5358081
6043350,SJNM,,,PreservedSpecimen,99e9324a-a610-11e3-a341-00ff10703b0e,,48731,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"Atwood, D.",,"12,500",,,,,,,,,,,,,,,,,,,,,,,,,,"Unspecified - 1","United States",Colorado,"San Miguel",,N/A,,,,,,,,,,,,,,,,,,,,,,,"2018-09-13 16:35:38",99e9324a-a610-11e3-a341-00ff10703b0e,104,urn:uuid:a654e184-757c-4195-b9fa-efa25f0818da,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=6043350
6047799,SJNM,,,PreservedSpecimen,98b93bd0-a610-11e3-a341-00ff10703b0e,SJNM-V-0031982,23911,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,"Welsh, Stanley L.",2004-00-00,,,,,,"Porter, J. Mark",,2273,1986-04-24,1986,4,24,114,,,,"Salt Desert Scrub Community.","Shale soils.","Moderate, caulescent perennial up to 30 cm tall; pubescence on calyx strigulose, basifixed; flowers white.",,,,,,,,"Atriplex, Salsola, Bromus",,,,,,,"Unspecified - 1","United States",Colorado,Mesa,,"BLM. 2 mi. E. of the Utah State Line, 1/4 mi. N. of I-70.",,0,,39.1953,-109.0207,,1000,,"K. Heil",,"Google Earth Pro","reviewed - high confidence","Determined by location east of Utah State Line and north of I-70.",1437,,,,,"4715 ft.",,,,"2021-06-19 04:07:34",98b93bd0-a610-11e3-a341-00ff10703b0e,104,urn:uuid:1db767c2-ba03-45d2-aa03-782172b37db6,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=6047799
6052153,SJNM,,,PreservedSpecimen,9907758a-a610-11e3-a341-00ff10703b0e,SJNM-V-0031981,29926,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,"Welsh, Stanley L.",2004-00-00,,,,,,"Anderson, John",,87-64,1987-06-08,1987,6,8,159,,,,"Scattered pinyon pine and Utah juniper.","Clay soils","Moderate, caulescent perennial up to 30 cm tall; pubescence on calyx strigulose, basifixed; flowers white.",,,,,,,,"Pinus, Juniperus, Atriplex, Bromus, Opuntia, Cercocarpus montanus, Yucca.",,,,,,,"Unspecified - 1","United States",Colorado,"San Miguel",,"Klondike Basin. Ca 3 miles south of Hwy 141.",,0,,37.9935,-108.6422,,1000,,"K. Heil",,"Google Earth Pro","reviewed - medium confidence","Determined by the location of Klondike Basin.",1981,,,,,"6500 ft.",,,,"2021-06-19 04:16:03",9907758a-a610-11e3-a341-00ff10703b0e,104,urn:uuid:71a1c4af-4047-42a6-a128-210e1e3750e5,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=6052153
6084738,SJNM,,,PreservedSpecimen,9900962d-a610-11e3-a341-00ff10703b0e,SJNM-V-0031985,29101,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"Fleming, Rich",,973,1990-05-10,1990,5,10,130,,,,,,,,,,,,,,,,,,,,,"Unspecified - 1","United States",Utah,"San Juan",,"Canyonlands National Park, Intermittent wash cutting through the Mancos Fma. Near Delicate Arch.",,0,,38.287917,-109.911586,WGS84,12000,,"Tsinigine33 (2020-03-10 20:13:39)",,"georef batch tool 2020-03-10","reviewed - medium confidence","Canyonlands National park",,,,,,,,,,"2021-02-19 19:18:14",9900962d-a610-11e3-a341-00ff10703b0e,104,urn:uuid:fc686f1f-66e8-41fb-98f6-4b077f8b4a36,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=6084738
6092790,SJNM,,,PreservedSpecimen,97fa5b25-a610-11e3-a341-00ff10703b0e,,6654,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,"Welsh, Stanley L.",2004-00-00,,,,,,"Rich Fleming",,973,1990-05-10,1990,5,10,130,,,,"Salt Desert Scrub Community.","Mancos Fma. Clay hills.","Moderate, caulescent perennial up to 30 cm tall; pubescence on calyx strigulose, basifixed; flowers white.",,,,,,,,"Atriplex, Opuntia, Bromus, Sarcobatus vermiculatus",,,,,,,"Herbarium specimen","United States",Utah,"San Juan",,"Intermittent wash cutting through the Mancos Fma. Near Delicate Arch",,0,,38.7098,-109.4845,,250,"TRS: T24S R22E sec 9 SW 1/4","K. Heil",,"Earth Point","reviewed - medium confidence","1/4 section centroid",1341,,,,,"4400 ft.",,,,"2021-06-19 04:22:49",97fa5b25-a610-11e3-a341-00ff10703b0e,104,urn:uuid:4813a3dc-5773-4c30-87d1-e9c240af378f,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=6092790
10486548,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:1666790,1666790,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"Vladimir N. Siplivinsky","Claudia D. Rector",3363,1982-05-14,1982,5,14,134,,1982-5-14,,,,,,,,,,,,,,,,,,,,"United States",Colorado,Mesa,,"Colorado ntl monument, s of highland view, t11s, r2w, s25se, rimrock and slopes Of sommerville formation. Pinon juniper woodland.",,,,,,,,,,,,,,,,,,,,,,,"2011-09-05 16:19:00",urn:catalog:MO:Tropicos:1666790,157,urn:uuid:9c2dbbae-0b22-4237-b30d-9e19786be30a,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=10486548
