id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references
25141293,SAT,,,PreservedSpecimen,,22273,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,"leg. ign.",1967-08-27,,,,,,"Floyd R. Waller Jr.",,1531,1967-08-27,1967,8,27,239,239,"August 27, 1967","Plants of the Texas Panhandle;","localized populations in redbeds; sandy clay loam",,"abundance=localized populations;",,,,,,,,,fertile,,0,,,1,Sheet,"United States",Texas,"Deaf Smith",,"South Bridwell Ranch",,,,,,,,,"Leah Fisher",,,,,,,,,,,"in collection",,,"2014-07-30 00:00:00",SAT0022273,474,urn:uuid:a4b740e4-3b3f-425b-8378-083704fb2269,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=25141293
25299503,NY,,,PreservedSpecimen,f6377df0-ed9a-4a21-bb90-963f80d0d4d0,3103072,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"D. Clark",,2571,2007-08-13,2007,8,13,22,22,"13 Aug 2007",,,,,,,,,,,,,,,,,,,sheet,"United States of America",Colorado,"Pueblo Co.",,"Pueblo State Wildlife Area, south side of Pueblo Reservoir, west side of road across from fishing access",,,,38.272813203431,-104.8155619693,NAD83,,,,"UTM Conversion Calculator","UTM Calculator (http://www.rcn.montana.edu/resources/converter.aspx)",,,1506,,,,,"4940 ft",,en,,"2022-03-04 14:28:48",f6377df0-ed9a-4a21-bb90-963f80d0d4d0,40,urn:uuid:63b76b35-69ac-4666-96ca-9dd933f50a81,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=25299503
25299504,NY,,,PreservedSpecimen,c392c26a-b758-4954-9c41-5ab0191564c1,3103077,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"J. L. Reveal",,6324,1986-08-04,1986,8,4,21,21,"04 Aug 1986",,,,,,,,,,,,,,,,,,,sheet,"United States of America",Colorado,"Mesa Co.",,"Along the dirt road east of Divide Creek southeast of Silt, about 4 road miles from Silt and 2 miles southeast of the junction of County Road 335",,,,,,,,,,,,,,1722,,,,,"5650 ft",,en,,"2022-03-04 14:27:43",c392c26a-b758-4954-9c41-5ab0191564c1,40,urn:uuid:174fddbf-1fad-4f22-a43c-2a9e995c0aed,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=25299504
26585443,"Weber State University",WSCO,,PreservedSpecimen,ce3d694c-09e5-45c4-822c-5c01f535c7aa,WSCO009978,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum humivagans",48974,Reveal,Eriogonum,,humivagans,,,Species,,,,,,,"Isotype for <i>Eriogonum</i> <i>humivagans</i> Reveal. Madroño 19: 291. 1969.","Noel H. Holmgren, James L. Reveal",,3001,1966-08-13,,,,,,1966-8-13,,"On small loamy knoll.",,,,,,,,,,,flowering,,,,,,,"United States",Utah,"San Juan",,"13.5 mi E of Monticello on U.S. Hwy 160 at an unnamed turnoff.",,,,37.827493,-109.081971,WGS84,500,"T34S R26E","CailtynPreston (2020-11-19 15:02:54)",,"georef batch tool 2020-11-19","reviewed - high confidence",,2073,,,,,"6800 ft.",,,jimcohen1000,"2020-11-19 15:02:54",,442,urn:uuid:ce3d694c-09e5-45c4-822c-5c01f535c7aa,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=26585443
26585447,"Weber State University",WSCO,,PreservedSpecimen,c9e59837-b735-453c-8962-bfda616819e7,WSCO009982,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum saurinum",49003,Reveal,Eriogonum,,saurinum,,,Species,,,,,,,"Isotype for <i>Eriogonum</i> <i>saurinum</i> Reveal. Great Basin Naturalist 27: 196. 1968.","Noel H. Holmgren, James L. Reveal",,3019,1966-08-15,,,,,,1966-8-15,,"On white shale outcrop",,,,,,,,,,,flowering,,,,,,,"United States",Utah,Uintah.,,"Island Park Road, Brush Creek, 10 mi E of Vernal, along route to Island Park.",,,,,,,,"T1N R22E S1",,,,,,1585,,,,,"5200 ft.",,,jimcohen1000,"2020-10-10 21:08:24",,442,urn:uuid:c9e59837-b735-453c-8962-bfda616819e7,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=26585447
27108441,BRY,V,BRY,PreservedSpecimen,BRY:V:0259138,BRYV0259138,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. lonchophyllum",57179,"Torr. & A.Gray",Eriogonum,,lonchophyllum,var.,lonchophyllum,Variety,,,,,,,,"James L. Reveal",,2546,1971-07-29,1971,7,29,210,,1971-7-29,,"On low clay hills.",,,,,,,,,,"Associated with Chrysothamnus.",,,0,,,,,U.S.A.,Utah,"San Juan",,"About 13.5 miles east of Monticello along U.S. Highway 666.",,0,,37.83644,-109.1088,,0,"37.83644 N 109.1088 W ± 1127 m <source: convert from TRS> /// T34S R26E S7 .","Robert L. Johnson",,,Verified,"section centroid",2073,,,,,"6800 ft.",,English,,"2022-01-01 00:00:00",BRY01.282102,106,urn:uuid:72f7b0cd-b31e-4964-9f15-8d1e2d4c0748,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27108441
27108442,BRY,V,BRY,PreservedSpecimen,BRY:V:0259137,BRYV0259137,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. lonchophyllum",57179,"Torr. & A.Gray",Eriogonum,,lonchophyllum,var.,lonchophyllum,Variety,,,,,,,,"John Anderson",,85-129,1985-09-27,1985,9,27,270,,1985-9-27,,"Along roadsides. On the edge of pinyon-juniper woodland.",,,,,,,,,,"With Artemisia tridentata and Chrysothamnus nauseosus.",,,0,,,,,U.S.A.,Utah,"San Juan",,"3.3 miles n of Hwy 160 on West Summit Rd, (occurs from 2.8 miles n to 3.3 miles n).",,0,,,,,,,,,,,,2080,,,,,"6825 ft.",,English,,"2022-01-01 00:00:00",BRY01.282103,106,urn:uuid:866c0f80-9551-4b26-bb68-9d5c95092345,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27108442
27108443,BRY,V,BRY,PreservedSpecimen,BRY:V:0259136,BRYV0259136,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. lonchophyllum",57179,"Torr. & A.Gray",Eriogonum,,lonchophyllum,var.,lonchophyllum,Variety,,,,,,,,"K. Mutz",,81-370,1981-09-14,1981,9,14,257,,1981-9-14,,,,,,,,,,,,Chryothamnus.,,,0,,,,,U.S.A.,Utah,"San Juan",,"13.5 miles east of Monticello.",,0,,37.83463,-109.1111,,0,"37.83463 N 109.1111 W ± 285 m <source: convert from TRS> /// T34S R26E S7 NE SW.","Robert L. Johnson",,,Verified,"section centroid",2103,,,,,"6900 ft.",,English,,"2022-01-01 00:00:00",BRY01.282104,106,urn:uuid:850cecb8-3493-4fc0-9d08-5dd41b7f4d78,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27108443
27108444,BRY,V,BRY,PreservedSpecimen,BRY:V:0259141,BRYV0259141,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. lonchophyllum",57179,"Torr. & A.Gray",Eriogonum,,lonchophyllum,var.,lonchophyllum,Variety,,,,,,,,"Arnold Clifford","K. Heil",03-1145,2003-09-18,2003,9,18,261,,2003-9-18,,"Siltyclay soils plus platy sandstone fragments over Dakota Sandstone bedrock. Black sagebrush, longleaf buckwheat, blue grama & purple threeawn comm.",,,,,,,,,,,,,0,,,,,U.S.A.,Utah,"San Juan",,"11.5 mi ne of Monticello townsite. W sloped terrace bench above unnamed tributary channel to East Canyon.",,0,,37.9473,-109.15684,,0,"37.9473 N 109.15684 W ± 285 m <source: convert from TRS> /// T32S R25E S34 SESE.","Robert L. Johnson",,,Verified,"1/16 section centroid",2067,,,,,"6780 ft.",,English,,"2022-01-01 00:00:00",BRY01.282105,106,urn:uuid:09aa473d-e90d-4046-9126-66a361b8b3de,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27108444
27108445,BRY,V,BRY,PreservedSpecimen,BRY:V:0259140,BRYV0259140,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. lonchophyllum",57179,"Torr. & A.Gray",Eriogonum,,lonchophyllum,var.,lonchophyllum,Variety,,,,,,,,"John Anderson",,85-130,1985-09-27,1985,9,27,270,,1985-9-27,,"On Mancos clay with some small cobbles on surface. In pinyon, juniper stand.",,,,,,,,,,"Purshia tridentata, Yucca baccata, Cordylanthus kingii and lichen.",,,0,,,,,U.S.A.,Utah,"San Juan",,"Just se of old drill pod.",,0,,37.86748,-109.10184,,0,"37.86748 N 109.10184 W ± 285 m <source: convert from TRS> /// T33S R26E S31 NE SE NE.","Robert L. Johnson",,,Unverified,"1/6 section centroid",2103,,,,,"6900 ft.",,English,,"2022-01-01 00:00:00",BRY01.282106,106,urn:uuid:ac3c6967-ead2-4322-bfbe-2425d438282f,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27108445
27108446,BRY,V,BRY,PreservedSpecimen,BRY:V:0259139,BRYV0259139,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. lonchophyllum",57179,"Torr. & A.Gray",Eriogonum,,lonchophyllum,var.,lonchophyllum,Variety,,,,,,,,"A. H. Holmgren","J. S. Shultz; L. M. Shultz",16316,1976-08-26,1976,8,26,239,,1976-8-26,,"In heavy clay soil.",,,,,,,,,,"W pinyon-juniper.",,,0,,,,,U.S.A.,Utah,"San Juan",,"14.5 mi e of Monticello, along Hwy 666, n of hwy.",,0,,37.83643,-109.09051,,0,"37.83643 N 109.09051 W ± 1127 m <source: convert from TRS> /// T34S R26E S8 .","Robert L. Johnson",,,Verified,"section centroid",2036,,,,,"6680 ft.",,English,,"2022-01-01 00:00:00",BRY01.282107,106,urn:uuid:7f20fbf3-0727-44ca-8048-8754c426cc00,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27108446
27108447,BRY,V,BRY,PreservedSpecimen,BRY:V:0259143,BRYV0259143,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. lonchophyllum",57179,"Torr. & A.Gray",Eriogonum,,lonchophyllum,var.,lonchophyllum,Variety,,,,,,,,"N. Duane Atwood","Stanley L. Welsh",30057,2003-10-03,2003,10,3,276,,2003-10-3,,"Canyon bottom & flats.",,,,,,,,,,,,,0,,,,,U.S.A.,Utah,Grand,,"Cottonwood Canyon, s Book Cliffs.",,0,,39.19768,-109.50896,,0,"39.19768 N 109.50896 W ± 1127 m <source: convert from TRS> /// T18S R22E S31-33 Ð T19S R22E S6 .","Robert L. Johnson",,,Verified,"section centroid of S32",1900,,,,,"1900 m.",,English,,"2022-01-01 00:00:00",BRY01.282108,106,urn:uuid:64b7b2f4-d75e-470c-b487-e27c39e1c416,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27108447
27108448,BRY,V,BRY,PreservedSpecimen,BRY:V:0259142,BRYV0259142,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. lonchophyllum",57179,"Torr. & A.Gray",Eriogonum,,lonchophyllum,var.,lonchophyllum,Variety,,,,,,,,"N. Duane Atwood",,12415A,1986-09-11,1986,9,11,254,,1986-9-11,,"Sandy soil. Pinyon-juniper-sage community.",,,,,,,,,,,,,0,,,,,U.S.A.,Utah,"San Juan",,"Jct. Hwy 268/29 4 mi w of Blanding.",,0,,,,,,"T37S R21E .",,,,,,,,,,,,,English,,"2022-01-01 00:00:00",BRY01.282109,106,urn:uuid:21def9bb-e56a-4aa6-be97-b56a70c67e73,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27108448
27108450,BRY,V,BRY,PreservedSpecimen,BRY:V:0259144,BRYV0259144,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. lonchophyllum",57179,"Torr. & A.Gray",Eriogonum,,lonchophyllum,var.,lonchophyllum,Variety,,,,,,,,"Elizabeth Neese",,15256,1983-09-06,1983,9,6,249,,1983-9-6,,"Disturbed shale along pipeline. Green R Form. Pinyon-juniper zone.",,,,,,,,,,,,,0,,,,,U.S.A.,Utah,Uintah,,"Seep Ridge Rd, e Tavaputs Plateau, ca 30 air mi sse of Ouray.",,0,,39.67211,-109.44119,,0,"39.67211 N 109.44119 W ± 1127 m <source: convert from TRS> /// T13S R22E S22 .","Robert L. Johnson",,,Unverified,"section centroid",2000,,,,,"2000 m.",,English,,"2022-01-01 00:00:00",BRY01.282111,106,urn:uuid:62bee141-79dd-450c-b924-a52e513fe5d6,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27108450
27108464,BRY,V,BRY,PreservedSpecimen,BRY:V:0259149,BRYV0259149,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. lonchophyllum",57179,"Torr. & A.Gray",Eriogonum,,lonchophyllum,var.,lonchophyllum,Variety,,,,,,,,"B. Welsh","Elizabeth Neese",47,1979-07-07,1979,7,7,188,,1979-7-7,,"Shaley silty soil Mixed mountain bush comm.",,,,,,,,,,,,,0,,,,,U.S.A.,Utah,Grand,,"E Canyon, Tavaputs Plateau.",,0,,39.44473,-109.19953,,0,"39.44473 N 109.19953 W ± 1127 m <source: convert from TRS> /// T16S R25E S6 .","Robert L. Johnson",,,Verified,"section centroid",,,,,,,,English,,"2022-01-01 00:00:00",BRY01.282127,106,urn:uuid:7654ce37-a5e6-402e-a96d-a1d536abba2e,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27108464
27108465,BRY,V,BRY,PreservedSpecimen,BRY:V:0259148,BRYV0259148,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. lonchophyllum",57179,"Torr. & A.Gray",Eriogonum,,lonchophyllum,var.,lonchophyllum,Variety,,,,,,,,"Elizabeth Neese",,15277,1983-09-07,1983,9,7,250,,1983-9-7,,"Sagebrush-grassland interspersed with Green R Shale badlands.",,,,,,,,,,,,,0,,,,,U.S.A.,Utah,Grand,,"Book Cliff Divide, E Tavaputs Plateau, 5 mi e of Winter Ridge.",,0,,39.40128,-109.42233,,0,"39.40128 N 109.42233 W ± 1127 m <source: convert from TRS> /// T16S R23E S19 .","Robert L. Johnson",,,Verified,"section centroid",2400,,,,,"2400 m.",,English,,"2022-01-01 00:00:00",BRY01.282128,106,urn:uuid:50131336-4d28-479b-bc01-d51d316f6208,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27108465
27108478,BRY,V,BRY,PreservedSpecimen,BRY:V:0259155,BRYV0259155,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. lonchophyllum",57179,"Torr. & A.Gray",Eriogonum,,lonchophyllum,var.,lonchophyllum,Variety,,,,,,,,"N. Duane Atwood","D. Trotter",29443,2003-06-03,2003,6,3,154,,2003-6-3,,"Box elder, oak, sagebrush comm.",,,,,,,,,,,,,0,,,,,U.S.A.,Utah,Grand,,"Cottonwood Canyon, S Book Cliffs.",,0,,39.16581,-109.58308,,0,"39.16581 N 109.58308 W ± 1127 ft <source: convert from TRS> /// T19S R21E S9, 10 & 11 .","Robert L. Johnson",,,Verified,"section centroid of S10",2250,,,,,"~ 2250 m.",,English,,"2022-01-01 00:00:00",BRY01.282143,106,urn:uuid:6f8b6275-74b7-4e33-a167-b46a50312a8e,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27108478
27108479,BRY,V,BRY,PreservedSpecimen,BRY:V:0259154,BRYV0259154,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. lonchophyllum",57179,"Torr. & A.Gray",Eriogonum,,lonchophyllum,var.,lonchophyllum,Variety,,,,,,,,"Elizabeth Neese",,15281,1983-09-07,1983,9,7,250,,1983-9-7,,"Green River Shale. Stipa grassland with scattered oak & bitterbrush.",,,,,,,,,,,,,0,,,,,U.S.A.,Utah,Grand,,"Book Cliff Div, E Tavaputs Plateau, between Moon Ridge & Cedar Camp Ridge.",,0,,39.35744,-109.47189,,0,"39.35744 N 109.47189 W ± 1127 m <source: convert from TRS> /// T17S R22E S3 .","Robert L. Johnson",,,Verified,"section centroid",2500,,,,,"2500 m.",,English,,"2022-01-01 00:00:00",BRY01.282144,106,urn:uuid:2578ac23-daf3-49ed-bbfc-5f78b31e3e7d,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27108479
27108480,BRY,V,BRY,PreservedSpecimen,BRY:V:0259153,BRYV0259153,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. lonchophyllum",57179,"Torr. & A.Gray",Eriogonum,,lonchophyllum,var.,lonchophyllum,Variety,,,,,,,,"Elizabeth Neese","B. Welsh",8018,1979-07-06,1979,7,6,187,,1979-7-6,,"Shaly soil. Sagebrush comm.",,,,,,,,,,,,,0,,,,,U.S.A.,Utah,Grand,,"Book Cliffs Divide, east Tavaputs Plateau.",,0,,39.35342,-109.48582,,0,"39.35342 N 109.48582 W ± 569 m <source: convert from TRS> /// T17S R22E S4 SE1/4.","Robert L. Johnson",,,Verified,"1/4 section centroid",2438,,,,,"8000 ft.",,English,,"2022-01-01 00:00:00",BRY01.282145,106,urn:uuid:d4eeee87-ae71-43d9-8f90-5274935013cc,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27108480
27108481,BRY,V,BRY,PreservedSpecimen,BRY:V:0259152,BRYV0259152,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"Sherel Goodrich",,26350,2000-09-07,2000,9,7,251,,2000-9-7,,"Semi barresn of exposed Green River Formation. Within a ponderosa pine belt.",,,,,,,,,,,,,0,,,,,U.S.A.,Utah,Grand,,"East Tavaputs Plagteau, ridge between Bogart CAnyon and Steer Gulch.",,0,,39.1717,-109.69885,,0,"39.1717 N 109.69885 W ± 1127 m <source: convert from TRS> /// T19S R20E S10 .","Robert L. Johnson",,,Verified,"section centroid",2560,2591,,,,"8400-8500 ft.",,English,,"2022-01-01 00:00:00",BRY01.282146,106,urn:uuid:96f56578-be0b-4b62-a533-ee79a42833a3,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27108481
27108482,BRY,V,BRY,PreservedSpecimen,BRY:V:0259151,BRYV0259151,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. lonchophyllum",57179,"Torr. & A.Gray",Eriogonum,,lonchophyllum,var.,lonchophyllum,Variety,,,,,,,,"Stanley L. Welsh","K. Taylor",15790,1977-08-09,1977,8,9,221,,1977-8-9,,"Sandy gravel. Artemisia-Cercocarpos comm.",,,,,,,,,,,,,0,,,,,U.S.A.,Utah,Grand,,"CC Book Mt, 25 mi nne of Thompson.",,0,,39.29913,-109.49041,,0,"39.29913 N 109.49041 W ± 1127 m <source: convert from TRS> /// T17S R22E S28 .","Robert L. Johnson",,,Verified,"Section centroid",2499,,,,,"8200 ft.",,English,,"2022-01-01 00:00:00",BRY01.282147,106,urn:uuid:570fcc2b-0317-4a4e-81ed-ed35fae2cbfe,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27108482
27108483,BRY,V,BRY,PreservedSpecimen,BRY:V:0259150,BRYV0259150,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. lonchophyllum",57179,"Torr. & A.Gray",Eriogonum,,lonchophyllum,var.,lonchophyllum,Variety,,,,,,,,"Sherel Goodrich",,24497,1994-06-08,1994,6,8,159,,1994-6-8,,"On shale barrens of Green River Formation.",,,,,,,,,,"With scattered Douglas-fir, pinyon, oak, & curlleaf mtn mahogany.",,,0,,,,,U.S.A.,Utah,Grand,,"Se East Tavaputs Plateau, Sego Canyon Road.",,0,,39.14103,-109.71735,,0,"39.14103 N 109.71735 W ± 1127 m <source: convert from TRS> /// T19S R20E S21 .","Robert L. Johnson",,,Verified,"section centroid",,,,,,,,English,,"2022-01-01 00:00:00",BRY01.282148,106,urn:uuid:28c58298-faec-455b-b6b4-5d3a5bc64e84,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27108483
27108593,BRY,V,BRY,PreservedSpecimen,BRY:V:0259181,BRYV0259181,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. lonchophyllum",57179,"Torr. & A.Gray",Eriogonum,,lonchophyllum,var.,lonchophyllum,Variety,,,,,,,,"Elizabeth Neese",,6582,1978-08-16,1978,8,16,228,,1978-8-16,,"Mountain shrub comm.",,,,,,,,,,,,,0,,,,,U.S.A.,Utah,Grand,,"East Tavaputs Plateau along Book Cliff Divide.",,0,,39.45704,-109.21785,,0,"39.45704 N 109.21785 W ± 1127 m <source: convert from TRS> /// T15 1/2S R24E S36 .","Robert L. Johnson",,,Unverified,"section centroid",,,,,,,,English,,"2022-01-01 00:00:00",BRY01.282264,106,urn:uuid:0ef258f2-d8ff-461a-b0c7-028cf3a2f71f,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27108593
27108594,BRY,V,BRY,PreservedSpecimen,BRY:V:0259180,BRYV0259180,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. lonchophyllum",57179,"Torr. & A.Gray",Eriogonum,,lonchophyllum,var.,lonchophyllum,Variety,,,,,,,,"D. K. Despain",,s.n.,1966-07-08,1966,7,8,189,,1966-7-8,,"Soil was sedimentary in origin.",,,,,,,,,,,,,0,,,,,U.S.A.,Utah,Grand,,"Collected along the ridge top of the Roan Cliffs near the upper drainage of Sweet Water Canyon.",,0,,,,,,,,,,,,2591,,,,,"~ 8500 ft.",,English,,"2022-01-01 00:00:00",BRY01.282265,106,urn:uuid:af02606b-93a7-4702-ba19-d278e7841040,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27108594
27108595,BRY,V,BRY,PreservedSpecimen,BRY:V:0259179,BRYV0259179,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum lonchophyllum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum var. lonchophyllum",57179,"Torr. & A.Gray",Eriogonum,,lonchophyllum,var.,lonchophyllum,Variety,,,,,,,,"Elizabeth Neese","B. Welsh",8015,1979-07-06,1979,7,6,187,,1979-7-6,,"Shaly lime soil. Sagebrush-Stipa comm.",,,,,,,,,,,,,0,,,,,U.S.A.,Utah,Grand,,"Book Cliffs Divide, E Tavaputs Plateau.",,0,,39.37594,-109.45458,,0,"39.37594 N 109.45458 W ± 569 m <source: convert from TRS> /// T16S R22E S35 NE1/4.","Robert L. Johnson",,,Verified,"1/4 section centroid",2438,,,,,"8000 ft.",,English,,"2022-01-01 00:00:00",BRY01.282266,106,urn:uuid:fb91daa0-3a94-4ab0-8557-e9c25fd59834,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27108595
